Moive_ID,Name,Genre,Showing,Year,IMDB,Description,Time
5749,Bare Knuckles,Action. Drama,0,2010,3.9,,
5750,Spork,Comedy,0,2010,6.8,,
5751,Scenes from a Gay Marriage,Comedy. Drama. Romance,0,2012,5.2,,
5752,Beneath the Blue,Drama,0,2010,5.2,,
5753,Angel Dog,Drama. Family,0,2011,5.8,,
5754,Metallica & San Francisco Symphony - S&M2,Music,0,2019,8.8,,
5755,Felt,Drama. Horror. Romance,0,2014,4.7,,
5756,Growth,Horror. Sci-Fi,0,2010,4.6,,
5757,Demoted,Comedy,0,2011,5.4,,
5758,Fairhaven,Comedy. Drama,0,2012,5.2,,
5759,186 Dollars to Freedom,Action. Drama,0,2012,5.2,,
5760,Persecuted,Action. Drama. Mystery,0,2014,3.5,,
5761,Paranormal Island,Horror,0,2014,3.1,,
5762,Matt's Chance,Comedy. Drama,0,2013,7.9,,
5763,Cut Shoot Kill,Action. Horror. Thriller,0,2017,4.4,,
5764,My Trip Back to the Dark Side,Thriller,0,2014,4.5,,
5765,Girlfriend,Drama,0,2010,6.2,,
5766,Seullou bidio,Comedy. Drama. Romance,0,2014,6.5,,
5767,November Rule,Comedy,0,2015,5.4,,
5768,The Pardon,Crime,0,2013,5.5,,
5769,Neither Wolf Nor Dog,Drama,0,2016,7.7,,
5770,Devil's Domain,Horror,0,2016,3.4,,
5771,Sector 4: Extraction,Action. War,0,2014,2.3,,
5772,Night Catches Us,Drama. Romance,0,2010,6.2,,
5773,Mediterranea,Drama,0,2015,6.5,,
5774,Scary or Die,Horror,0,2012,3.9,,
5775,Four Assassins,Thriller,0,2011,3.5,,
5776,Monsterland,Comedy. Fantasy. Horror,0,2016,5.1,,
5777,Escapee,Horror. Thriller,0,2011,3.1,,
5778,Bear with Us,Comedy,0,2016,7.7,,
5779,Camp Dread,Horror. Mystery. Thriller,0,2014,3.8,,
5780,American Gothic,Horror. Thriller,0,2017,3.7,,
5781,Earthling,Sci-Fi,0,2010,4.3,,
5782,Inkubus,Horror,0,2011,3.9,,
5783,Red Eye,Horror,0,2017,3.2,,
5784,Perception,Thriller,0,2018,6.5,,
5785,My Little Pony: Equestria Girls - Friendship Games,Animation. Family. Fantasy,0,2015,6.5,,
5786,Couples' Night,Romance,0,2018,7.4,,
5787,Drone Wars,Action. Sci-Fi. Thriller,0,2016,2.9,,
5788,Smitty,Drama. Family,0,2012,5.3,,
5789,Last Weekend,Comedy. Drama,0,2014,5.5,,
5790,Dark Hearts,Drama. Thriller,0,2014,4.5,,
5791,Agoraphobia,Horror. Thriller,0,2015,3.3,,
5792,Beautiful Wave,Adventure. Drama,0,2011,5,,
5793,Cold Zone,Action. Sci-Fi,0,2017,3.5,,
5794,The Woodcarver,Drama,0,2012,6.8,,
5795,All I Want Is Christmas,Comedy. Family,0,2012,5.6,,
5796,The Genesis Code,Drama,0,2010,5.4,,
5797,In the Family,Drama. Romance,0,2011,7,,
5798,Jurassic School,Comedy. Drama. Family,0,2017,2.8,,
5799,Who's Driving Doug,Drama,0,2016,6,,
5800,The Raking,Horror,0,2017,4.9,,
5801,The Outfield,Comedy. Drama,0,2015,4.7,,
5802,Death and Cremation,Drama. Horror. Thriller,0,2010,5.7,,
5803,Price Check,Comedy. Drama,0,2012,5.4,,
5804,All the Light in the Sky,Drama,0,2012,6.4,,
5805,Turnabout,Drama. Mystery. Thriller,0,2016,5.6,,
5806,The Zohar Secret,Comedy. Drama. Sci-Fi,0,2016,6.2,,
5807,The Living,Crime. Drama. Mystery,0,2014,6.1,,
5808,Quarries,Drama. Horror. Thriller,0,2016,4.4,,
5809,N-Secure,Crime. Drama. Thriller,0,2010,3.4,,
5810,Another,Fantasy. Horror. Sci-Fi,0,2014,2.6,,
5811,Jack's Apocalypse,Fantasy. Sci-Fi. Thriller,0,2015,6.3,,
5812,Drones,Thriller,0,2013,4.4,,
5813,Clinger,Comedy. Horror,0,2015,4.8,,
5814,Toad Road,Horror,0,2012,5.1,,
5815,Glass Chin,Drama. Thriller,0,2014,5.4,,
5816,The Sacred,Horror. Thriller,0,2012,4.1,,
5817,Knock Knock 2,Horror. Mystery. Thriller,0,2011,2.6,,
5818,The Mummy Resurrected,Horror,0,2014,1.8,,
5819,Museum Hours,Drama,0,2012,6.9,,
5820,Ninja Apocalypse,Action. Fantasy. Horror,0,2014,3.1,,
5821,The Mend,Comedy. Drama,0,2014,5.6,,
5822,Ghost Squad,Adventure. Family. Fantasy,0,2015,4.6,,
5823,Trade of Innocents,Drama. Thriller,0,2012,5.4,,
5824,Snowmen,Comedy. Family,0,2010,6.1,,
5825,Suicide Girls Must Die!,Horror,0,2010,3.2,,
5826,Sequence Break,Horror. Romance. Sci-Fi,0,2017,4.5,,
5827,Cyrus,Crime. Horror. Mystery,0,2010,4.6,,
5828,Monster High: Welcome to Monster High,Animation. Fantasy,0,2016,5.5,,
5829,Zombieworld,Comedy. Horror,0,2015,3.4,,
5830,The Men Next Door,Comedy. Drama. Romance,0,2012,5.6,,
5831,Money Fight,Action. Drama,0,2012,4,,
5832,Bless Me. Ultima,Biography. Drama. History,0,2012,6.3,,
5833,Humans vs Zombies,Comedy. Horror. Sci-Fi,0,2011,3.9,,
5834,Operation Rogue,Action. Crime. Thriller,0,2014,4.3,,
5835,Always Woodstock,Comedy. Music. Romance,0,2014,5.3,,
5836,Top Cat Begins,Animation. Family,0,2015,4.2,,
5837,The Midnight Game,Horror. Thriller,0,2013,4.7,,
5838,Club Life,Drama,0,2015,4.8,,
5839,Love Shot,Comedy. Crime. Romance,0,2018,5.9,,
5840,Stray Bullets,Crime. Drama. Thriller,0,2016,4.1,,
5841,Char Man,Comedy. Drama. Horror,0,2019,3.5,,
5842,Old Fashioned,Drama. Romance,0,2014,5.2,,
5843,Strange Frame: Love & Sax,Animation. Crime. Music,0,2012,7.1,,
5844,No God. No Master,Crime. Drama. History,0,2013,5.9,,
5845,Door to the Other Side,Drama. Horror. Mystery,0,2016,3.9,,
5846,The Suffering,Horror. Mystery. Thriller,0,2016,4.4,,
5847,Summer Eleven,Drama. Family,0,2010,6.2,,
5848,The Prometheus Project,Horror. Sci-Fi,0,2010,4.9,,
5849,1915,Drama,0,2015,4.3,,
5850,Ticked-Off Trannies with Knives,Comedy. Thriller,0,2010,5.5,,
5851,The Millennium Bug,Horror. Sci-Fi. Thriller,0,2011,4.5,,
5852,Shockwave Darkside,Action. Sci-Fi,0,2014,2,,
5853,Retina,Drama. Thriller,0,2017,5.5,,
5854,Drifter,Crime. Horror. Thriller,0,2016,3.6,,
5855,Man from Reno,Crime. Drama. Mystery,0,2014,6.7,,
5856,The Bannen Way,Action. Comedy. Crime,0,2010,5.3,,
5857,The Cloth,Action. Fantasy. Horror,0,2013,2.5,,
5858,The Witching,Horror,0,2016,3.8,,
5859,Land Ho!,Adventure. Comedy,0,2014,5.9,,
5860,Arcadia,Drama,0,2012,6.1,,
5861,The Visitant,Thriller,0,2014,4.6,,
5862,Echo Park,Drama. Romance,0,2014,5.9,,
5863,A Little Game,Adventure. Family,0,2014,6.3,,
5864,Anton Chekhov's The Duel,Drama,0,2010,6.8,,
5865,Bullitt County,Action. Drama. Thriller,0,2018,4.8,,
5866,Gimme the Loot,Comedy. Crime. Drama,0,2012,6.6,,
5867,A Haunting in Cawdor,Horror. Thriller,0,2015,3.7,,
5868,Bad Ass,Action. Crime. Drama,0,2010,3.3,,
5869,Bad Hurt,Drama,0,2015,5.9,,
5870,The Device,Horror. Sci-Fi. Thriller,0,2014,3.1,,
5871,Little Red Wagon,Drama,0,2012,6.4,,
5872,Vinyl,Comedy,0,2012,5.9,,
5873,Altered Minds,Drama. Thriller,0,2013,6,,
5874,Believe Me,Comedy. Drama,0,2014,5,,
5875,White Sun,Adventure. Drama,0,2016,7.1,,
5876,The Wedding Invitation,Comedy. Romance,0,2017,4.4,,
5877,Painted Woman,Romance. Western,0,2017,6.5,,
5878,Beauty in the Broken,Comedy. Romance,0,2015,6.4,,
5879,Java Heat,Action. Crime. Drama,0,2013,5.1,,
5880,Bad Boy Street,Drama. Romance,0,2012,6,,
5881,The Best and the Brightest,Comedy,0,2010,4.9,,
5882,Dead Season,Horror. Sci-Fi,0,2012,4.6,,
5883,Heaven's Door,Family,0,2012,5.6,,
5884,Holy Ghost People,Drama. Thriller,0,2013,5.1,,
5885,Armed Response,Action. Comedy. Crime,0,2013,5.1,,
5886,My Last Day Without You,Comedy. Drama. Romance,0,2011,5.7,,
5887,Ghosthunters,Horror. Mystery. Thriller,0,2016,3.2,,
5888,A Beginner's Guide to Endings,Comedy. Drama,0,2010,6.4,,
5889,Against the Night,Horror. Mystery. Thriller,0,2017,4.7,,
5890,Dracula Reborn,Horror,0,2015,1.8,,
5891,Starship: Rising,Action. Sci-Fi,0,2014,2.1,,
5892,The Mildew from Planet Xonader,Action. Horror. Sci-Fi,0,2015,5.2,,
5893,Boyne Falls,Thriller,0,2018,6.1,,
5894,3 Nights in the Desert,Drama,0,2014,5.1,,
5895,VANish,Action. Crime. Horror,0,2015,5,,
5896,The Blackout,Comedy,0,2013,2.5,,
5897,Giants Being Lonely,Drama. Sport,0,2019,5.2,,
5898,Detour,Horror. Romance. Thriller,0,2013,5.3,,
5899,The Eyes,Crime. Drama. Mystery,0,2017,4.9,,
5900,The Last Rites of Joe May,Drama,0,2011,6.9,,
5901,Greystone Park,Horror. Thriller,0,2012,3.2,,
5902,The Penitent Man,Drama. Sci-Fi,0,2010,6.3,,
5903,The Ouija Experiment,Horror,0,2013,3.2,,
5904,Legend of Kung Fu Rabbit,Animation. Action. Adventure,0,2011,3.1,,
5905,The Seminarian,Drama. Romance,0,2010,4.1,,
5906,Zombex,Horror. Sci-Fi. Thriller,0,2013,2.1,,
5907,Answers to Nothing,Drama. Mystery. Romance,0,2011,5,,
5908,As Good as Dead,Crime. Thriller,0,2010,5.2,,
5909,Love or Whatever,Comedy. Romance,0,2012,5.8,,
5910,House of Bodies,Crime. Thriller,0,2013,4.2,,
5911,Short Fuse,Action. Mystery. Thriller,0,2016,6,,
5912,Posledniy bogatyr,Action. Adventure. Comedy,0,2017,6.5,,
5913,The Confidant,Thriller,0,2010,4,,
5914,Scream Park,Horror,0,2012,4.1,,
5915,Oliver. Stoned.,Comedy,0,2014,4.1,,
5916,After Words,Drama,0,2015,6.4,,
5917,Apparition,Fantasy. Horror. Thriller,0,2015,4,,
5918,Harbinger,Drama. Fantasy. Horror,0,2015,5.1,,
5919,The Frozen,Drama. Horror. Thriller,0,2012,4.3,,
5920,Strings,Drama. Thriller,0,2011,6.5,,
5921,Happiness Runs,Drama,0,2010,5,,
5922,Multiple Sarcasms,Drama,0,2010,4.9,,
5923,Silhouette,Drama. Horror. Thriller,0,2019,7.6,,
5924,Awakened,Drama. Mystery. Thriller,0,2013,3.4,,
5925,Body High,Comedy,0,2015,6.2,,
5926,Memoirs of a Teenage Amnesiac,Drama. Romance,0,2010,6,,
5927,Love Sick Love,Thriller,0,2012,5,,
5928,Don't Look Back,Thriller,0,2014,5.4,,
5929,The Lotus,Action. Horror. Sci-Fi,0,2015,4.9,,
5930,Among Ravens,Comedy. Drama,0,2014,4.6,,
5931,Demon Hunter,Action. Horror,0,2016,3.7,,
5932,Displacement,Sci-Fi. Thriller,0,2016,4.4,,
5933,Shadows & Lies,Crime. Drama,0,2010,4.2,,
5934,World's End,Action. Sci-Fi,0,2010,3.7,,
5935,Sea Level,Animation. Adventure. Comedy,0,2011,4.3,,
5936,Soda Springs,Drama,0,2012,6,,
5937,Dwelling,Horror. Thriller,0,2016,3.8,,
5938,Alterscape,Action. Sci-Fi. Thriller,0,2018,5.8,,
5939,The Reconstruction of William Zero,Drama. Sci-Fi. Thriller,0,2014,5.4,,
5940,Smothered,Comedy. Horror,0,2016,3.7,,
5941,Stealing Las Vegas,Crime. Thriller,0,2012,4,,
5942,They,Drama,0,2017,4.7,,
5943,Lovemakers,Comedy. Romance,0,2011,2.1,,
5944,Beyond,Thriller,0,2012,4.8,,
5945,Uncle John,Crime. Drama. Mystery,0,2015,6.2,,
5946,Ana Maria in Novela Land,Comedy. Drama. Romance,0,2015,5.6,,
5947,Dark Power,Thriller,0,2013,3.4,,
5948,Brotherhood,Crime. Drama. Thriller,0,2010,6.4,,
5949,The Frankenstein Theory,Horror. Sci-Fi,0,2013,4.2,,
5950,New Terminal Hotel,Crime. Horror. Thriller,0,2010,3.2,,
5951,Ardennes Fury,Action. War,0,2014,2.2,,
5952,Bad Karma,Thriller,0,2012,4.5,,
5953,Last Kind Words,Drama. Horror. Mystery,0,2012,4.8,,
5954,The Elf,Horror,0,2017,4.5,,
5955,Sociopathia,Horror,0,2015,3.6,,
5956,Hollows Grove,Horror,0,2014,4.9,,
5957,Varsity Blood,Horror,0,2014,3.7,,
5958,W Gli Sposi,Comedy,0,2019,9,,
5959,Alien Rising,Action. Sci-Fi. Thriller,0,2013,3.1,,
5960,Helicopter Mom,Comedy,0,2014,5.5,,
5961,Shuddhi,Crime. Drama. Thriller,0,2017,8,,
5962,Detention,Horror. Thriller,0,2010,3,,
5963,Test,Drama,0,2013,6.5,,
5964,VIPs,Biography. Drama,0,2010,6.6,,
5965,Loserville,Comedy. Drama. Family,0,2016,6.1,,
5966,Missionary,Drama. Thriller,0,2013,5.3,,
5967,Spirit in the Woods,Horror. Mystery,0,2014,4.1,,
5968,Sal,Biography. Drama,0,2011,4.7,,
5969,Echoes,Drama. Horror. Thriller,0,2014,4.4,,
5970,The Lost Episode,Horror,0,2012,2.5,,
5971,1/2 New Year,Comedy. Drama,0,2019,6.3,,
5972,Lizzie,Horror. Thriller,0,2012,2.5,,
5973,The Rack Pack,Comedy. Drama. Sport,0,2016,7.1,,
5974,The Wise Kids,Drama,0,2011,6.3,,
5975,Kill or Be Killed,Horror. Mystery. Thriller,0,2015,4.3,,
5976,Shut Up and Kiss Me,Comedy. Romance,0,2010,4.2,,
5977,American Muscle,Action,0,2014,4.1,,
5978,Invoking 5,Horror,0,2018,4.8,,
5979,Killjoy Goes to Hell,Comedy. Horror,0,2012,5.1,,
5980,Bones,Drama,0,2010,6.7,,
5981,Infernal,Drama. Horror. Mystery,0,2015,2.9,,
5982,The 13th Friday,Horror. Thriller,0,2017,2.9,,
5983,Deep Dark Canyon,Action. Drama. Thriller,0,2013,5,,
5984,The Family,Horror. Thriller,0,2011,3.9,,
5985,Jumbo,Animation,0,2019,4,,
5986,Closer to God,Horror. Sci-Fi. Thriller,0,2014,4.5,,
5987,23 Minutes to Sunrise,Drama. Fantasy. Horror,0,2012,4.2,,
5988,The Orphan Killer,Horror,0,2011,3.8,,
5989,One Under the Sun,Drama. Mystery. Sci-Fi,0,2017,3.5,,
5990,The Test,Comedy,0,2012,6.2,,
5991,Strange Blood,Horror. Sci-Fi,0,2015,3,,
5992,Brother's Justice,Comedy,0,2010,4.5,,
5993,Creep Van,Horror,0,2012,3.9,,
5994,Hate Crime,Horror,0,2012,4.6,,
5995,Dead Kansas,Adventure. Horror,0,2013,7.4,,
5996,The Importance of Doubting Tom,Comedy. Romance,0,2016,6.5,,
5997,House of Forbidden Secrets,Drama. Horror. Thriller,0,2013,5.8,,
5998,Hyenas,Horror,0,2011,2.7,,
5999,Hit List,Comedy. Romance,0,2011,5,,
6000,Wish for Christmas,Drama. Family,0,2016,5.2,,
6001,Season of Miracles,Comedy. Drama. Family,0,2013,5.7,,
6002,Listening,Drama. Sci-Fi. Thriller,0,2014,5.6,,
6003,Playing House,Thriller,0,2011,4.1,,
6004,The Ouija Exorcism,Horror,0,2015,2.2,,
6005,Growing Up and Other Lies,Comedy,0,2014,4.7,,
6006,The Sighting,Horror. Sci-Fi. Thriller,0,2016,3.7,,
6007,Crazy Bitches,Comedy. Horror,0,2014,3.7,,
6008,It's Not a Date,Comedy. Drama. Romance,0,2014,4.3,,
6009,The Heart Machine,Drama. Thriller,0,2014,5.9,,
6010,Endure,Thriller,0,2010,5.2,,
6011,Putty Hill,Drama,0,2010,5.9,,
6012,Area Q.,Sci-Fi. Thriller,0,2011,4.3,,
6013,Army of the Damned,Horror,0,2013,3.8,,
6014,Chasing the Blues,Comedy,0,2017,7.2,,
6015,No Greater Love,Drama. Romance,0,2010,5.9,,
6016,White Wall,Action. Mystery. Sci-Fi,0,2010,5.1,,
6017,Compound Fracture,Horror. Thriller,0,2014,4.4,,
6018,Nashi Kotyky,Comedy,0,2020,8.6,,
6019,The Wicked Within,Horror,0,2015,4.4,,
6020,God of Thunder,Action. Adventure. Fantasy,0,2015,2.5,,
6021,Cut!,Horror. Mystery. Thriller,0,2014,4.6,,
6022,Lost Fare,Crime. Drama. Thriller,0,2018,4.5,,
6023,H8RZ,Drama. Mystery. Thriller,0,2015,5.7,,
6024,Deadliest Prey,Action. Thriller,0,2013,4.5,,
6025,Empty,Drama. Horror. Sci-Fi,0,2011,3.6,,
6026,III Slices of Life,Horror. Sci-Fi. Thriller,0,2010,3.7,,
6027,First Dog,Comedy. Drama. Family,0,2010,5,,
6028,Party Night,Horror,0,2017,3.3,,
6029,Kalamity,Drama. Thriller,0,2010,4.6,,
6030,Hallows' Eve,Horror,0,2013,3.3,,
6031,Forsaken,Horror,0,2016,2,,
6032,The One,Comedy. Drama. Romance,0,2011,5.7,,
6033,After the Reality,Drama. Romance,0,2016,4.2,,
6034,A Christmas Tree Miracle,Family,0,2013,6.6,,
6035,Fun Size Horror: Volume One,Horror,0,2015,4.6,,
6036,Child of Grace,Drama. Mystery,0,2014,6.6,,
6037,Skating to New York,Drama. Sport,0,2013,5.6,,
6038,Dao shi xia shan,Action,0,2015,5.5,,
6039,Terror Trap,Thriller,0,2010,3.6,,
6040,Classroom 6,Horror. Mystery,0,2015,3.6,,
6041,The Employer,Thriller,0,2013,4.4,,
6042,Pretty Broken,Comedy. Drama,0,2018,6.4,,
6043,Amelia 2.0,Drama. Romance. Sci-Fi,0,2017,6.2,,
6044,Frog Kingdom,Animation. Adventure. Comedy,0,2013,3.6,,
6045,Operation C.H.I.M.P,Comedy,0,2019,7.1,,
6046,War Story,Drama,0,2014,3.9,,
6047,Star Leaf,Horror. Sci-Fi. Thriller,0,2015,3.6,,
6048,Alien Domicile,Horror. Sci-Fi,0,2017,3.5,,
6049,Miss Nobody,Comedy. Crime,0,2010,5.5,,
6050,Robin Hood: Ghosts of Sherwood,Action. Adventure. Mystery,0,2012,1.7,,
6051,Brokedown,Horror. Thriller,0,2018,6.8,,
6052,Crazy Famous,Action. Comedy,0,2017,4.9,,
6053,Dead Souls,Horror,0,2012,4.5,,
6054,Ouija 3: The Charlie Charlie Challenge,Horror,0,2016,2.4,,
6055,Five Thirteen,Drama,0,2013,4.3,,
6056,Jack the Reaper,Horror,0,2011,3.5,,
6057,The Charnel House,Horror. Thriller,0,2016,4.4,,
6058,InSight,Drama. Mystery. Thriller,0,2011,4.9,,
6059,Mariachi Gringo,Comedy. Romance,0,2012,6.2,,
6060,Miss India America,Comedy. Drama. Family,0,2015,5.4,,
6061,Grassroots,Comedy. Drama,0,2012,5.3,,
6062,Overnight,Comedy. Romance,0,2012,5.1,,
6063,House at the End of the Drive,Horror. Thriller,0,2014,6.6,,
6064,The Devil's in the Details,Thriller,0,2013,3.7,,
6065,Anguish,Drama. Horror,0,2015,4.5,,
6066,The Watermen,Horror. Thriller,0,2012,3,,
6067,Hang Loose,Comedy,0,2012,5.4,,
6068,Crystal Swan,Drama,0,2018,7,,
6069,P-51 Dragon Fighter,Action. Fantasy. Sci-Fi,0,2014,2.8,,
6070,Sick for Toys,Horror,0,2018,4.1,,
6071,Pixies,Animation. Comedy,0,2015,5.4,,
6072,i-Lived,Horror. Mystery. Thriller,0,2015,4.5,,
6073,Yelling to the Sky,Drama,0,2011,5.8,,
6074,Alpha and Omega 4: The Legend of the Saw Toothed Cave,Animation. Action. Adventure,0,2014,5.4,,
6075,Blood Shed,Horror. Thriller,0,2013,2.9,,
6076,In Our Nature,Drama,0,2012,5.7,,
6077,Delivery: The Beast Within,Horror. Mystery. Thriller,0,2013,5.3,,
6078,By Any Means,Crime. Drama. Mystery,0,2017,4.1,,
6079,Rideshare,Horror. Thriller,0,2018,5.2,,
6080,Orcs!,Action. Comedy. Fantasy,0,2011,3.6,,
6081,Scream at the Devil,Horror. Mystery. Thriller,0,2015,2.5,,
6082,Code Red,Action. Horror. Sci-Fi,0,2013,4.2,,
6083,Flowers,Horror. Mystery. Thriller,0,2015,5.4,,
6084,Groupie,Crime. Mystery. Thriller,0,2010,3.5,,
6085,Freetown,Action. Drama. Thriller,0,2015,4.7,,
6086,Dead Story,Horror,0,2017,4.8,,
6087,Blood Done Sign My Name,Drama,0,2010,6.6,,
6088,Zombie Apocalypse: Redemption,Action. Horror,0,2011,3.1,,
6089,Life's a Jungle: Africa's Most Wanted,Animation. Family,0,2012,1.7,,
6090,Difret,Biography. Crime. Drama,0,2014,6.8,,
6091,Mahogany Sunrise,Crime. Drama. Romance,0,2014,7.5,,
6092,Run,Action. Romance. Thriller,0,2013,4.7,,
6093,Lumberjack Man,Comedy. Horror,0,2015,4.2,,
6094,Almost Mercy,Horror,0,2015,6,,
6095,This Is Our Time,Drama,0,2013,5.6,,
6096,Driving While Black,Comedy. Drama,0,2015,7.1,,
6097,Maladies,Drama,0,2012,5.1,,
6098,Love Me,Thriller,0,2013,5.4,,
6099,Death Factory,Fantasy. Horror. Thriller,0,2014,3.3,,
6100,Austin High,Comedy,0,2011,5.8,,
6101,The Life Zone,Horror. Thriller,0,2011,1.9,,
6102,Knucklebones,Horror,0,2016,3.6,,
6103,The Levenger Tapes,Horror. Mystery. Thriller,0,2013,4.3,,
6104,The Hollow One,Horror. Sci-Fi. Thriller,0,2015,3.8,,
6105,Mamitas,Drama,0,2011,7,,
6106,Soy Nero,Drama,0,2016,6.4,,
6107,The Cursed,Horror. Romance. Thriller,0,2010,5.8,,
6108,Red Forrest,Horror,0,2018,7.3,,
6109,Pocha: Manifest Destiny,Drama. Thriller,0,2015,5.4,,
6110,That's Not Me,Comedy,0,2017,5.4,,
6111,Desecrated,Horror. Thriller,0,2015,3.3,,
6112,Lift Me Up,Family,0,2015,5.6,,
6113,Krampus: The Devil Returns,Action. Horror. Thriller,0,2016,1.6,,
6114,Petunia,Comedy. Drama. Romance,0,2012,5,,
6115,Beneath the Dark,Mystery. Thriller,0,2010,5.1,,
6116,The Lennon Report,Biography. Drama. History,0,2016,5.9,,
6117,The Last Fall,Drama,0,2012,5.5,,
6118,Escape Artist,Drama,0,2017,7.8,,
6119,The Chosen,Horror. Thriller,0,2015,3.5,,
6120,Chilling Visions: 5 Senses of Fear,Horror,0,2013,5,,
6121,At Granny's House,Thriller,0,2015,4,,
6122,The Gamers: Hands of Fate,Adventure. Comedy. Fantasy,0,2013,6.8,,
6123,Alien Domicile 2: Lot 24,Thriller,0,2018,4.5,,
6124,The Bunker,Action,0,2014,6.3,,
6125,The Christmas Project,Family,0,2016,5.4,,
6126,Asylum,Comedy. Horror,0,2014,2.5,,
6127,The Shelter,Drama. Horror. Thriller,0,2015,3.6,,
6128,Silent Retreat,Horror. Mystery. Thriller,0,2016,3.6,,
6129,Comfort,Romance,0,2016,6.4,,
6130,Man Up,Comedy,0,2015,6.1,,
6131,American Exorcism,Horror,0,2017,4.4,,
6132,The Terrible Two,Horror. Thriller,0,2018,2.3,,
6133,My Name Is 'A' by Anonymous,Crime. Mystery. Thriller,0,2012,6.7,,
6134,Let's Not Meet,Horror,0,2018,5.2,,
6135,John Leguizamo's Latin History for Morons,Comedy,0,2018,7.4,,
6136,Note to Self,Comedy. Drama. Romance,0,2012,6.2,,
6137,Nocturne,Horror,0,2016,4.6,,
6138,Such Good People,Comedy. Mystery,0,2014,4.6,,
6139,Two-Bit Waltz,Comedy. Drama. Family,0,2014,5,,
6140,Licks,Drama,0,2013,6.5,,
6141,Bloodrunners,Action. Crime. Horror,0,2017,4.9,,
6142,House of Dust,Horror. Thriller,0,2013,3.6,,
6143,True Bloodthirst,Action. Horror. Sci-Fi,0,2012,4.1,,
6144,Fertile Ground,Horror,0,2011,4.5,,
6145,Dry Blood,Horror,0,2017,4.6,,
6146,This Is Martin Bonner,Drama,0,2013,6.5,,
6147,Fallen Stars,Comedy. Drama,0,2017,5.6,,
6148,Donner Pass,Horror,0,2011,4.5,,
6149,Zephyr Springs,Thriller,0,2013,4.2,,
6150,When Harry Tries to Marry,Comedy. Romance,0,2011,4.6,,
6151,Snow White: A Deadly Summer,Horror,0,2012,2.1,,
6152,Dark Mountain,Horror. Sci-Fi. Thriller,0,2013,4.5,,
6153,Cheatin',Animation. Comedy. Drama,0,2013,7,,
6154,Madea's Tough Love,Comedy,0,2015,5.1,,
6155,Zombie Killers: Elephant's Graveyard,Horror,0,2015,2.8,,
6156,Forgetting the Girl,Drama. Thriller,0,2012,5.3,,
6157,King of the Avenue,Drama. Fantasy. Thriller,0,2010,3.9,,
6158,The Grave Caller,Horror,0,2017,5.7,,
6159,200 Cartas,Comedy. Romance,0,2013,7,,
6160,Son of Morning,Comedy. Drama,0,2011,3.9,,
6161,Supporting Characters,Comedy,0,2012,6.3,,
6162,Don't Look in the Basement 2,Horror. Thriller,0,2015,4,,
6163,The Perfect Wedding,Comedy. Romance,0,2012,6.2,,
6164,Backwards,Romance. Sport,0,2012,5.6,,
6165,Dead Weight,Drama. Horror. Thriller,0,2012,5,,
6166,Midnight Son,Horror,0,2011,5.9,,
6167,Billy Club,Comedy. Horror,0,2013,5.4,,
6168,Ragin' Cajun Redneck Gators,Action. Adventure. Comedy,0,2013,3.5,,
6169,Ecstasy,Drama. Thriller,0,2011,4.3,,
6170,Mysteria,Mystery. Thriller,0,2011,3.8,,
6171,1.000 Times More Brutal,Action. Crime,0,2012,4.5,,
6172,Budz House,Comedy,0,2011,3.3,,
6173,The Christmas Dragon,Adventure. Drama. Fantasy,0,2014,4.7,,
6174,Aquí No Ha Pasado Nada,Drama,0,2016,6.6,,
6175,A Very Mary Christmas,Comedy. Family,0,2010,5.7,,
6176,Dracula: The Impaler,Action. Horror. Thriller,0,2013,3.4,,
6177,The Cohasset Snuff Film,Crime. Horror. Thriller,0,2012,4.9,,
6178,Boy Bye,Drama. Romance,0,2016,5.4,,
6179,Sulemani Keeda,Comedy. Romance,0,2014,7.1,,
6180,Alpha Girls,Action. Horror. Sci-Fi,0,2013,3.1,,
6181,The Ghostmaker,Fantasy. Horror. Sci-Fi,0,2012,4.9,,
6182,More Scenes from a Gay Marriage,Comedy. Drama. Romance,0,2014,5.3,,
6183,Shadows of the Dead,Horror,0,2016,4.4,,
6184,200 Degrees,Thriller,0,2017,4.3,,
6185,The History of Future Folk,Comedy. Music. Sci-Fi,0,2012,7.2,,
6186,Ouija Summoning,Horror,0,2015,3,,
6187,Devil's Tree: Rooted Evil,Horror. Thriller,0,2018,4.6,,
6188,Zer,Drama,0,2017,6.8,,
6189,Christmas for a Dollar,Drama. Family,0,2013,7,,
6190,100 Ghost Street: The Return of Richard Speck,Horror. Mystery. Thriller,0,2012,3.9,,
6191,Altered Hours,Sci-Fi. Thriller,0,2016,4.6,,
6192,Len and Company,Comedy. Drama,0,2015,6,,
6193,Chasing the Star,Adventure,0,2017,3.1,,
6194,Memoria de mis putas tristes,Comedy. Drama. Romance,0,2011,6,,
6195,Megaman,Action. Drama. Sci-Fi,0,2010,3.8,,
6196,Virus X,Horror. Sci-Fi,0,2010,2.7,,
6197,He's Mine Not Yours,Comedy. Romance,0,2011,5,,
6198,Syndicate Smasher,Action. Crime. Drama,0,2017,5.4,,
6199,River of Darkness,Horror,0,2011,2.1,,
6200,Drunkboat,Drama,0,2010,4.9,,
6201,The Mine,Adventure. Horror. Mystery,0,2012,3.8,,
6202,Rzhevskiy protiv Napoleona,Comedy,0,2012,2.7,,
